theta,real(S11),imag(S11),real(S22),imag(S22)
0.000000000000000,-5.289054123944548e-02,6.569655020985139e+00,-5.289054151344944e-02,6.569655018972480e+00
0.003141592653590,-5.307673626886881e-02,6.568324664312192e+00,-5.267218914711633e-02,6.568196324877652e+00
0.006283185307180,-5.363497433516443e-02,6.564334740448938e+00,-5.201750485718598e-02,6.563821583756815e+00
0.009424777960769,-5.456421500077720e-02,6.557688686513231e+00,-5.092760641669156e-02,6.556534817454104e+00
0.012566370614359,-5.586272629497117e-02,6.548392226523454e+00,-4.940435463051836e-02,6.546342723537442e+00
0.015707963267949,-5.752808784737280e-02,6.536453364638340e+00,-4.745035011437802e-02,6.533254667048582e+00
0.018849555921539,-5.955719526638203e-02,6.521882375706422e+00,-4.506892879389613e-02,6.517282668970530e+00
0.021991148575129,-6.194626575391647e-02,6.504691793139566e+00,-4.226415613235852e-02,6.498441391430170e+00
0.025132741228718,-6.469084494558763e-02,6.484896394128116e+00,-3.904082009797043e-02,6.476748119658195e+00
0.028274333882308,-6.778581496306908e-02,6.462513182218883e+00,-3.540442288385375e-02,6.452222740732996e+00
0.031415926535898,-7.122540366286080e-02,6.437561367282678e+00,-3.136117139656316e-02,6.424887719141816e+00
0.034557519189488,-7.500319506366693e-02,6.410062342899642e+00,-2.691796653086178e-02,6.394768069194724e+00
0.037699111843078,-7.911214093197681e-02,6.380039661196513e+00,-2.208239125115419e-02,6.361891324333960e+00
0.040840704496667,-8.354457350346743e-02,6.347519005171960e+00,-1.686269750190913e-02,6.326287503384198e+00
0.043982297150257,-8.829221931558320e-02,6.312528158550802e+00,-1.126779197171132e-02,6.287989073794612e+00
0.047123889803847,-9.334621412435887e-02,6.275096973211624e+00,-5.307220737842185e-03,6.247030911928480e+00
0.050265482457437,-9.869711887676139e-02,6.235257334234508e+00,1.008847179913646e-03,6.203450260459058e+00
0.053407075111026,-1.043349367075766e-01,6.193043122620681e+00,7.669637325263797e-03,6.157286682936273e+00
0.056548667764616,-1.102491309280370e-01,6.148490175737597e+00,1.466378833843424e-02,6.108582015591541e+00
0.059690260418206,-1.164286439713903e-01,6.101636245548214e+00,2.197937148139136e-02,6.057380316453883e+00
0.062831853071796,-1.228619172590332e-01,6.052520954683585e+00,2.960391111892242e-02,6.003727811851687e+00
0.065973445725386,-1.295369119487724e-01,6.001185750423828e+00,3.752440611707632e-02,5.947672840381297e+00
0.069115038378975,-1.364411305254985e-01,5.947673856653076e+00,4.572735211925475e-02,5.889265794424505e+00
0.072256631032565,-1.435616391926305e-01,5.892030223858625e+00,5.419876465822991e-02,5.828559059302870e+00
0.075398223686155,-1.508850910215480e-01,5.834301477245615e+00,6.292420306128042e-02,5.765606950157983e+00
0.078539816339745,-1.583977498145820e-01,5.774535863042486e+00,7.188879510390415e-02,5.700465646651631e+00
0.081681408993335,-1.660855146360036e-01,5.712783193073788e+00,8.107726236647080e-02,5.633193125581863e+00
0.084823001646924,-1.739339449642074e-01,5.649094787679866e+00,9.047394624687830e-02,5.563849091513971e+00
0.087964594300514,-1.819282864171219e-01,5.583523417065295e+00,1.000628345810901e-01,5.492494905528870e+00
0.091106186954104,-1.900534970020505e-01,5.516123241158675e+00,1.098275888226131e-01,5.419193512191950e+00
0.094247779607694,-1.982942738400655e-01,5.446949748070005e+00,1.197515717308103e-01,5.344009364850107e+00
0.097389372261284,-2.066350803143689e-01,5.376059691232693e+00,1.298178755172451e-01,5.267008349365407e+00
0.100530964914873,-2.150601735914378e-01,5.303511025318066e+00,1.400093503986286e-01,5.188257706395272e+00
0.103672557568463,-2.235536324629815e-01,5.229362841013698e+00,1.503086335040745e-01,5.107825952332792e+00
0.106814150222053,-2.320993854564915e-01,5.153675298755982e+00,1.606981780841504e-01,5.025782799020080e+00
0.109955742875643,-2.406812391616298e-01,5.076509561510202e+00,1.711602829685708e-01,4.942199072350716e+00
0.113097335529233,-2.492829067195477e-01,4.997927726691007e+00,1.816771222192597e-01,4.857146629877168e+00
0.116238928182822,-2.578880364220421e-01,4.917992757318137e+00,1.922307749252086e-01,4.770698277541113e+00
0.119380520836412,-2.664802403673803e-01,4.836768412502177e+00,2.028032550855095e-01,4.682927685644651e+00
0.122522113490002,-2.750431231197996e-01,4.754319177355693e+00,2.133765415270257e-01,4.593909304181070e+00
0.125663706143592,-2.835603103197038e-01,4.670710192425961e+00,2.239326078031529e-01,4.503718277644683e+00
0.128805298797182,-2.920154771920526e-01,4.586007182744975e+00,2.344534520205593e-01,4.412430359438678e+00
0.131946891450771,-3.003923769006210e-01,4.500276386593133e+00,2.449211265409051e-01,4.320121826000638e+00
0.135088484104361,-3.086748686964768e-01,4.413584484072370e+00,2.553177675051930e-01,4.226869390764612e+00
0.138230076757951,-3.168469458094865e-01,4.325998525584583e+00,2.656256241287863e-01,4.132750118078572e+00
0.141371669411541,-3.248927630324698e-01,4.237585860310326e+00,2.758270877159199e-01,4.037841337195037e+00
0.144513262065130,-3.327966639482823e-01,4.148414064783013e+00,2.859047203431091e-01,3.942220556452699e+00
0.147654854718720,-3.405432077511170e-01,4.058550871652235e+00,2.958412831618450e-01,3.845965377764973e+00
0.150796447372310,-3.481171956142484e-01,3.968064098729123e+00,3.056197642718417e-01,3.749153411530400e+00
0.153938040025900,-3.555036965574919e-01,3.877021578406569e+00,3.152234061170774e-01,3.651862192079467e+00
0.157079632679490,-3.626880727688734e-01,3.785491087544425e+00,3.246357323580788e-01,3.554169093769223e+00
0.160221225333079,-3.696560043362251e-01,3.693540277909974e+00,3.338405741750282e-01,3.456151247836916e+00
0.163362817986669,-3.763935133457429e-01,3.601236607261475e+00,3.428220959575709e-01,3.357885460120909e+00
0.166504410640259,-3.828869873059796e-01,3.508647271161894e+00,3.515648203385662e-01,3.259448129756013e+00
0.169646003293849,-3.891232018572417e-01,3.415839135607179e+00,3.600536525304849e-01,3.160915168946987e+00
0.172787595947439,-3.950893427278876e-01,3.322878670552962e+00,3.682739039246147e-01,3.062361923923133e+00
0.175929188601028,-4.007730269006922e-01,3.229831884420275e+00,3.762113149148799e-01,2.963863097172822e+00
0.179070781254618,-4.061623229541175e-01,3.136764259660056e+00,3.838520769096705e-01,2.865492671055594e+00
0.182212373908208,-4.112457705450775e-01,3.043740689452925e+00,3.911828534968215e-01,2.767323832885374e+00
0.185353966561798,-4.160123990016436e-01,2.950825415619424e+00,3.981908007286445e-01,2.669428901576500e+00
0.188495559215388,-4.204517449959553e-01,2.858081967812811e+00,4.048635864957334e-01,2.571879255940458e+00
0.191637151868977,-4.245538692695193e-01,2.765573104064599e+00,4.111894089601011e-01,2.474745264718597e+00
0.194778744522567,-4.283093723851022e-01,2.673360752749899e+00,4.171570140202142e-01,2.378096218432254e+00
0.197920337176157,-4.317094094812951e-01,2.581505956037661e+00,4.227557117822974e-01,2.282000263129021e+00
0.201061929829747,-4.347457040080330e-01,2.490068814887380e+00,4.279753920144775e-01,2.186524336099553e+00
0.204203522483337,-4.374105604232471e-01,2.399108435651965e+00,4.328065385621566e-01,2.091734103636705e+00
0.207345115136926,-4.396968758330171e-01,2.308682878342507e+00,4.372402427051956e-01,1.997693900903991e+00
0.210486707790516,-4.415981505597068e-01,2.218849106609027e+00,4.412682154395448e-01,1.904466673977961e+00
0.213628300444106,-4.431084976246107e-01,2.129662939486816e+00,4.448827986679958e-01,1.812113924123677e+00
0.216769893097696,-4.442226511338969e-01,2.041179004956466e+00,4.480769752869355e-01,1.720695654360228e+00
0.219911485751285,-4.449359735586631e-01,1.953450695361273e+00,4.508443781580138e-01,1.630270318367925e+00
0.223053078404875,-4.452444619021643e-01,1.866530124723425e+00,4.531792979558409e-01,1.540894771785671e+00
0.226194671058465,-4.451447527493738e-01,1.780468087996828e+00,4.550766898849239e-01,1.452624225942615e+00
0.229336263712055,-4.446341261961825e-01,1.695314022291248e+00,4.565321792611657e-01,1.365512204064177e+00
0.232477856365645,-4.437105086577017e-01,1.611115970099464e+00,4.575420659554262e-01,1.279610499988578e+00
0.235619449019234,-4.423724745572208e-01,1.527920544555361e+00,4.581033276986874e-01,1.194969139425547e+00
0.238761041672824,-4.406192468994878e-01,1.445772896748425e+00,4.582136222504971e-01,1.111636343785395e+00
0.241902634326414,-4.384506967340600e-01,1.364716685115885e+00,4.578712884344490e-01,1.029658496601609e+00
0.245044226980004,-4.358673415164903e-01,1.284794046931475e+00,4.570753460464448e-01,9.490801125670458e-01
0.248185819633594,-4.328703423771779e-01,1.206045571905587e+00,4.558254946435932e-01,8.699438091986647e-01
0.251327412287183,-4.294615003096390e-01,1.128510277909163e+00,4.541221112235019e-01,7.922902811425160e-01
0.254469004940773,-4.256432512919449e-01,1.052225588829889e+00,4.519662468057380e-01,7.161582771260524e-01
0.257610597594363,-4.214186603569073e-01,9.772273145661053e-01,4.493596219290907e-01,6.415845795608989e-01
0.260752190247953,-4.167914146285296e-01,9.035496331611129e-01,4.463046210801925e-01,5.686039867955910e-01
0.263893782901543,-4.117658153439545e-01,8.312250750768175e-01,4.428042860708383e-01,4.972492980133097e-01
0.267035375555132,-4.063467688819450e-01,7.602845096029025e-01,4.388623083831310e-01,4.275513007660830e-01
0.270176968208722,-4.005397768205813e-01,6.907571333944473e-01,4.344830205032922e-01,3.595387611328593e-01
0.273318560862312,-3.943509250485411e-01,6.226704611282021e-01,4.296713862666672e-01,2.932384164853981e-01
0.276460153515902,-3.877868719558437e-01,5.560503182643131e-01,4.244329902380297e-01,2.286749708417994e-01
0.279601746169492,-3.808548357314550e-01,4.909208358977198e-01,4.187740261528309e-01,1.658710927841409e-01
0.282743338823081,-3.735625807966354e-01,4.273044476805420e-01,4.127012844465753e-01,1.048474159131407e-01
0.285884931476671,-3.659184034041837e-01,3.652218887937543e-01,4.062221389008281e-01,4.562254180902089e-02
0.289026524130261,-3.579311164351077e-01,3.046921969440277e-01,3.993445324357818e-01,-1.178695453526988e-02
0.292168116783851,-3.496100334254366e-01,2.457327153588520e-01,3.920769620805509e-01,-6.736651684579752e-02
0.295309709437441,-3.409649518570224e-01,1.883590977503842e-01,3.844284631535630e-01,-1.211035973048726e-01
0.298451302091030,-3.320061357472547e-01,1.325853152160514e-01,3.764085926865364e-01,-1.729876439373280e-01
0.301592894744620,-3.227442975736314e-01,7.842366504174134e-02,3.680274121266389e-01,-2.230100856921709e-01
0.304734487398210,-3.131905795699506e-01,2.588478137058637e-02,3.592954693522917e-01,-2.711643152692556e-01
0.307876080051800,-3.033565344318139e-01,-2.502235230132675e-02,3.502237800391021e-01,-3.174456697428212e-01
0.311017672705389,-2.932541054698072e-01,-7.429038884349697e-02,3.408238084131276e-01,-3.618514090367520e-01
0.314159265358979,-2.828956062494236e-01,-1.219136014668250e-01,3.311074474294839e-01,-4.043806923086383e-01
0.317300858012569,-2.722936997573209e-01,-1.678878660019078e-01,3.210869984148884e-01,-4.450345523023981e-01
0.320442450666159,-2.614613771340880e-01,-2.122106415264922e-01,3.107751502134049e-01,-4.838158677310136e-01
0.323584043319749,-2.504119360140044e-01,-2.548809493909294e-01,3.001849578750598e-01,-5.207293337535113e-01
0.326725635973338,-2.391589585126865e-01,-2.958993506918281e-01,2.893298209274644e-01,-5.557814306119500e-01
0.329867228626928,-2.277162889037218e-01,-3.352679222457723e-01,2.782234612709119e-01,-5.889803904961897e-01
0.333008821280518,-2.160980110255538e-01,-3.729902311163809e-01,2.668799007376396e-01,-6.203361627058653e-01
0.336150413934108,-2.043184254599808e-01,-4.090713077493184e-01,2.553134383561488e-01,-6.498603771805580e-01
0.339292006587698,-1.923920265236083e-01,-4.435176177711345e-01,2.435386273615494e-01,-6.775663064706482e-01
0.342433599241287,-1.803334791135509e-01,-4.763370325088211e-01,2.315702519929340e-01,-7.034688262225034e-01
0.345575191894877,-1.681575954484703e-01,-5.075387982881241e-01,2.194233041186833e-01,-7.275843742529560e-01
0.348716784548467,-1.558793117458449e-01,-5.371335045694667e-01,2.071129597305027e-01,-7.499309082889486e-01
0.351858377202057,-1.435136648760333e-01,-5.651330509811640e-01,1.946545553467550e-01,-7.705278624491380e-01
0.354999969855647,-1.310757690333051e-01,-5.915506133102915e-01,1.820635643653660e-01,-7.893961025449944e-01
0.358141562509236,-1.185807924635575e-01,-6.164006085121840e-01,1.693555734062104e-01,-8.065578802795268e-01
0.361283155162826,-1.060439342879172e-01,-6.396986587999546e-01,1.565462586824869e-01,-8.220367864222560e-01
0.364424747816416,-9.348040146079090e-02,-6.614615548759075e-01,1.436513624400244e-01,-8.358577030393801e-01
0.367566340470006,-8.090538590030336e-02,-6.817072183668578e-01,1.306866695029542e-01,-8.480467548582957e-01
0.370707933123596,-6.833404182830842e-02,-7.004546635256336e-01,1.176679839635238e-01,-8.586312598456870e-01
0.373849525777185,-5.578146335635398e-02,-7.177239582610856e-01,1.046111060531100e-01,-8.676396790783819e-01
0.376991118430775,-4.326266235315433e-02,-7.335361845588469e-01,9.153180923076980e-02,-8.751015659859649e-01
0.380132711084365,-3.079254662819486e-02,-7.479133983550129e-01,7.844581752481988e-02,-8.810475150438101e-01
0.383274303737955,-1.838589846512862e-02,-7.608785889246449e-01,6.536878316208153e-02,-8.855091099948421e-01
0.386415896391545,-6.057353537605045e-03,-7.724556378467105e-01,5.231626451847715e-02,-8.885188716777042e-01
0.389557489045134,6.178619760877965e-03,-7.826692776066096e-01,3.930370442373080e-02,-8.901102055383955e-01
0.392699081698724,1.830774054265138e-02,-7.915450498969838e-01,2.634640885184892e-02,-8.903173489016620e-01
0.395840674352314,3.031593517777094e-02,-7.991092636768922e-01,1.345952602802296e-02,-8.891753180775225e-01
0.398982267005904,4.218935654402679e-02,-8.053889530487476e-01,6.580259814631992e-04,-8.867198553773283e-01
0.402123859659494,5.391440274818114e-02,-8.104118350116644e-01,-1.204331942745245e-02,-8.829873761126698e-01
0.405265452313083,6.547773529285826e-02,-8.142062671490284e-01,-2.462995597857324e-02,-8.780149156492060e-01
0.408407044966673,7.686629666475950e-02,-8.168012053071804e-01,-3.708756603592807e-02,-8.718400765862750e-01
0.411548637620263,8.806732732125599e-02,-8.182261613211221e-01,-4.940208693957254e-02,-8.645009761316939e-01
0.414690230273853,9.906838205373635e-02,-8.185111608420766e-01,-6.155972882190291e-02,-8.560361937396955e-01
0.417831822927443,1.098573457074529e-01,-8.176867013206298e-01,-7.354699182631548e-02,-8.464847190784622e-01
0.420973415581032,1.204224482390716e-01,-8.157837101979797e-01,-8.535068270748712e-02,-8.358859003919782e-01
0.424115008234622,1.307522790944520e-01,-8.128335033565584e-01,-9.695793079380251e-02,-8.242793933193086e-01
0.427256600888212,1.408358008906810e-01,-8.088677438799936e-01,-1.083562032938978e-01,-8.117051102325712e-01
0.430398193541802,1.506623623877907e-01,-8.039184011710098e-01,-1.195333199306391e-01,-7.982031701530719e-01
0.433539786195391,1.602217107370335e-01,-7.980177104744373e-01,-1.304774668872475e-01,-7.838138493030973e-01
0.436681378848981,1.695040029940394e-01,-7.911981328510529e-01,-1.411772100516712e-01,-7.685775323489895e-01
0.439822971502571,1.784998168866283e-01,-7.834923156464613e-01,-1.516215075467355e-01,-7.525346643890086e-01
0.442964564156161,1.872001608284868e-01,-7.749330534976723e-01,-1.617997215349581e-01,-7.357257037375079e-01
0.446106156809751,1.955964831713773e-01,-7.655532499184297e-01,-1.717016292883779e-01,-7.181910755547710e-01
0.449247749463340,2.036806806899590e-01,-7.553858795027681e-01,-1.813174335150906e-01,-6.999711263697481e-01
0.452389342116930,2.114451062947414e-01,-7.444639507845634e-01,-1.906377719356160e-01,-6.811060795407232e-01
0.455530934770520,2.188825759700827e-01,-7.328204697892190e-01,-1.996537261035798e-01,-6.616359916967509e-01
0.458672527424110,2.259863749355634e-01,-7.204884043118819e-01,-2.083568294665850e-01,-6.416007102004150e-01
0.461814120077700,2.327502630304206e-01,-7.075006489548982e-01,-2.167390746644950e-01,-6.210398316702543e-01
0.464955712731289,2.391684793220847e-01,-6.938899909554268e-01,-2.247929200636883e-01,-5.999926615988482e-01
0.468097305384879,2.452357459412140e-01,-6.796890768324576e-01,-2.325112955271787e-01,-5.784981751003556e-01
0.471238898038469,2.509472711469119e-01,-6.649303798805961e-01,-2.398876074218037e-01,-5.565949788188537e-01
0.474380490692059,2.562987516270768e-01,-6.496461685363476e-01,-2.469157428649129e-01,-5.343212740267100e-01
0.477522083345649,2.612863740401424e-01,-6.338684756407137e-01,-2.535900732143379e-01,-5.117148209396674e-01
0.480663675999238,2.659068158056108e-01,-6.176290686202538e-01,-2.599054568065354e-01,-4.888129042732554e-01
0.483805268652828,2.701572451520257e-01,-6.009594206069174e-01,-2.658572409490852e-01,-4.656523000626647e-01
0.486946861306418,2.740353204321601e-01,-5.838906825152174e-01,-2.714412631748478e-01,-4.422692437660224e-01
0.490088453960008,2.775391887163068e-01,-5.664536560935264e-01,-2.766538517662178e-01,-4.186993996686827e-01
0.493230046613598,2.806674836756446e-01,-5.486787679645616e-01,-2.814918255590308e-01,-3.949778316039426e-01
0.496371639267187,2.834193227686838e-01,-5.305960446683456e-01,-2.859524930367189e-01,-3.711389750032916e-01
0.499513231920777,2.857943037447981e-01,-5.122350887192391e-01,-2.900336507263629e-01,-3.472166102871452e-01
0.502654824574367,2.877925004797948e-01,-4.936250556869280e-01,-2.937335809092423e-01,-3.232438376048238e-01
0.505796417227957,2.894144581593917e-01,-4.747946323095586e-01,-2.970510486594742e-01,-2.992530529303412e-01
0.508938009881546,2.906611878273405e-01,-4.557720156455649e-01,-2.999852982252010e-01,-2.752759255185201e-01
0.512079602535136,2.915341603157384e-01,-4.365848932690957e-01,-3.025360487676690e-01,-2.513433767238188e-01
0.515221195188726,2.920352995758718e-01,-4.172604245123616e-01,-3.047034894743690e-01,-2.274855601822470e-01
0.518362787842316,2.921669754286448e-01,-3.978252227565959e-01,-3.064882740631717e-01,-2.037318433547121e-01
0.521504380495906,2.919319957543293e-01,-3.783053387718648e-01,-3.078915146951390e-01,-1.801107904282612e-01
0.524645973149495,2.913335981420211e-01,-3.587262451043657e-01,-3.089147753143781e-01,-1.566501465696781e-01
0.527787565803085,2.903754410197484e-01,-3.391128215084581e-01,-3.095600644339442e-01,-1.333768235241481e-01
0.530929158456675,2.890615942867419e-01,-3.194893414191606e-01,-3.098298273874102e-01,-1.103168865497971e-01
0.534070751110265,2.873965294698466e-01,-2.998794594595405e-01,-3.097269380662618e-01,-8.749554267727003e-02
0.537212343763855,2.853851094265041e-01,-2.803061999759753e-01,-3.092546901637921e-01,-6.493713028171906e-02
0.540353936417444,2.830325776171276e-01,-2.607919465930205e-01,-3.084167879466277e-01,-4.266510995301702e-02
0.543495529071034,2.803445469700295e-01,-2.413584327783274e-01,-3.072173365754342e-01,-2.070205664839015e-02
0.546637121724624,2.773269883623662e-01,-2.220267334068081e-01,-3.056608319967209e-01,9.303468898410152e-04
0.549778714378214,2.739862187408088e-01,-2.028172573120935e-01,-3.037521504279858e-01,2.221131547017793e-02
0.552920307031804,2.703288889058457e-01,-1.837497408121768e-01,-3.014965374587166e-01,4.312096556167549e-02
0.556061899685393,2.663619709837974e-01,-1.648432421950864e-01,-2.988995967900122e-01,6.364031819895845e-02
0.559203492338983,2.620927456106983e-01,-1.461161371492945e-01,-2.959672786357506e-01,8.375130070532913e-02
