theta,real(S11),imag(S11),real(S22),imag(S22)
0.000000000000000,1.536681554949605e-01,3.329451017656256e-01,1.536681560101278e-01,3.329451018875764e-01
0.003141592653590,1.536269850007807e-01,3.329402800111440e-01,1.536912456025132e-01,3.329452507396635e-01
0.006283185307180,1.535034787024034e-01,3.329258129501699e-01,1.537605090864197e-01,3.329456938670600e-01
0.009424777960769,1.532976521572269e-01,3.329016951911568e-01,1.538759305853531e-01,3.329464209860676e-01
0.012566370614359,1.530095313101907e-01,3.328679177513780e-01,1.540374836306774e-01,3.329474149576339e-01
0.015707963267949,1.526391525177068e-01,3.328244680617117e-01,1.542451311498918e-01,3.329486517880257e-01
0.018849555921539,1.521865625811075e-01,3.327713299733355e-01,1.544988254502541e-01,3.329501006297848e-01
0.021991148575129,1.516518187896322e-01,3.327084837663412e-01,1.547985081977431e-01,3.329517237829667e-01
0.025132741228718,1.510349889729152e-01,3.326359061602705e-01,1.551441103913908e-01,3.329534766966786e-01
0.028274333882308,1.503361515629105e-01,3.325535703265719e-01,1.555355523330267e-01,3.329553079709360e-01
0.031415926535898,1.495553956652671e-01,3.324614459029899e-01,1.559727435924370e-01,3.329571593588442e-01
0.034557519189488,1.486928211400573e-01,3.323594990098840e-01,1.564555829680060e-01,3.329589657691307e-01
0.037699111843078,1.477485386918367e-01,3.322476922684908e-01,1.569839584428628e-01,3.329606552690529e-01
0.040840704496667,1.467226699689559e-01,3.321259848211274e-01,1.575577471365965e-01,3.329621490876978e-01
0.043982297150257,1.456153476720833e-01,3.319943323533504e-01,1.581768152525717e-01,3.329633616197050e-01
0.047123889803847,1.444267156718413e-01,3.318526871180714e-01,1.588410180209267e-01,3.329642004294456e-01
0.050265482457437,1.431569291354876e-01,3.317009979616445e-01,1.595501996373028e-01,3.329645662556840e-01
0.053407075111026,1.418061546625644e-01,3.315392103519245e-01,1.603041931973705e-01,3.329643530167560e-01
0.056548667764616,1.403745704294038e-01,3.313672664083128e-01,1.611028206272447e-01,3.329634478163088e-01
0.059690260418206,1.388623663424191e-01,3.311851049337985e-01,1.619458926098385e-01,3.329617309496348e-01
0.062831853071796,1.372697442000430e-01,3.309926614490028e-01,1.628332085072706e-01,3.329590759106399e-01
0.065973445725386,1.355969178632309e-01,3.307898682282371e-01,1.637645562793923e-01,3.329553493995016e-01
0.069115038378975,1.338441134343918e-01,3.305766543375881e-01,1.647397123985364e-01,3.329504113310476e-01
0.072256631032565,1.320115694446250e-01,3.303529456750388e-01,1.657584417605942e-01,3.329441148439222e-01
0.075398223686155,1.300995370491396e-01,3.301186650126370e-01,1.668204975925095e-01,3.329363063105756e-01
0.078539816339745,1.281082802306939e-01,3.298737320407240e-01,1.679256213563197e-01,3.329268253481433e-01
0.081681408993335,1.260380760109363e-01,3.296180634142348e-01,1.690735426498404e-01,3.329155048302627e-01
0.084823001646924,1.238892146694616e-01,3.293515728010801e-01,1.702639791041312e-01,3.329021708998922e-01
0.087964594300514,1.216619999704560e-01,3.290741709326262e-01,1.714966362778514e-01,3.328866429831896e-01
0.091106186954104,1.193567493967245e-01,3.287857656562840e-01,1.727712075486563e-01,3.328687338045160e-01
0.094247779607694,1.169737943909490e-01,3.284862619902170e-01,1.740873740017568e-01,3.328482494026279e-01
0.097389372261284,1.145134806039885e-01,3.281755621801828e-01,1.754448043157871e-01,3.328249891481290e-01
0.100530964914873,1.119761681500107e-01,3.278535657585209e-01,1.768431546461403e-01,3.327987457622504e-01
0.103672557568463,1.093622318682796e-01,3.275201696053018e-01,1.782820685059066e-01,3.327693053370265e-01
0.106814150222053,1.066720615913765e-01,3.271752680116419e-01,1.797611766445874e-01,3.327364473569514e-01
0.109955742875643,1.039060624196318e-01,3.268187527452051e-01,1.812800969247469e-01,3.326999447221796e-01
0.113097335529233,1.010646550015635e-01,3.264505131178995e-01,1.828384341967661e-01,3.326595637733632e-01
0.116238928182822,9.814827582006046e-02,3.260704360557783e-01,1.844357801718821e-01,3.326150643181885e-01
0.119380520836412,9.515737748410197e-02,3.256784061711632e-01,1.860717132936875e-01,3.325661996597178e-01
0.122522113490002,9.209242902573329e-02,3.252743058369934e-01,1.877457986082814e-01,3.325127166265923e-01
0.125663706143592,8.895391620204890e-02,3.248580152634159e-01,1.894575876332672e-01,3.324543556052152e-01
0.128805298797182,8.574234180193034e-02,3.244294125766260e-01,1.912066182257831e-01,3.323908505739666e-01
0.131946891450771,8.245822595723981e-02,3.239883738999694e-01,1.929924144497858e-01,3.323219291395740e-01
0.135088484104361,7.910210645819976e-02,3.235347734373086e-01,1.948144864427809e-01,3.322473125757049e-01
0.138230076757951,7.567453907265420e-02,3.230684835586706e-01,1.966723302822302e-01,3.321667158638916e-01
0.141371669411541,7.217609786891659e-02,3.225893748881761e-01,1.985654278518440e-01,3.320798477368704e-01
0.144513262065130,6.860737554188540e-02,3.220973163942610e-01,2.004932467079939e-01,3.319864107244401e-01
0.147654854718720,6.496898374211894e-02,3.215921754821958e-01,2.024552399464672e-01,3.318861012019330e-01
0.150796447372310,6.126155340751196e-02,3.210738180889057e-01,2.044508460698180e-01,3.317786094414019e-01
0.153938040025900,5.748573509726244e-02,3.205421087800954e-01,2.064794888555391e-01,3.316636196656167e-01
0.157079632679490,5.364219932775845e-02,3.199969108496871e-01,2.085405772253197e-01,3.315408101049828e-01
0.160221225333079,4.973163691004276e-02,3.194380864215625e-01,2.106335051156271e-01,3.314098530574717e-01
0.163362817986669,4.575475928846379e-02,3.188654965536213e-01,2.127576513498914e-01,3.312704149516811e-01
0.166504410640259,4.171229888015819e-02,3.182790013441457e-01,2.149123795125397e-01,3.311221564131179e-01
0.169646003293849,3.760500941496166e-02,3.176784600404756e-01,2.170970378251640e-01,3.309647323338229e-01
0.172787595947439,3.343366627535206e-02,3.170637311499863e-01,2.193109590250936e-01,3.307977919454276e-01
0.175929188601028,2.919906683601493e-02,3.164346725533638e-01,2.215534602466573e-01,3.306209788957715e-01
0.179070781254618,2.490203080263690e-02,3.157911416201767e-01,2.238238429054073e-01,3.304339313291682e-01
0.182212373908208,2.054340054944993e-02,3.151329953267288e-01,2.261213925856287e-01,3.302362819704460e-01
0.185353966561798,1.612404145514539e-02,3.144600903761850e-01,2.284453789313923e-01,3.300276582128608e-01
0.188495559215388,1.164484223667113e-02,3.137722833209619e-01,2.307950555414865e-01,3.298076822099987e-01
0.191637151868977,7.106715280471335e-03,3.130694306873635e-01,2.331696598685144e-01,3.295759709717749e-01
0.194778744522567,2.510596970705547e-03,3.123513891024531e-01,2.355684131224758e-01,3.293321364646417e-01
0.197920337176157,-2.142551986050645e-03,3.116180154231343e-01,2.379905201791567e-01,3.290757857161110e-01
0.201061929829747,-6.851746240077388e-03,3.108691668674314e-01,2.404351694936332e-01,3.288065209237127e-01
