theta,real(S11),imag(S11),real(S22),imag(S22)
0.000000000000000,1.258623648565506e-01,3.451634886497561e+00,1.258623583763779e-01,3.451634893446056e+00
0.003141592653590,1.244771308301820e-01,3.450014802235521e+00,1.267565523085870e-01,3.449620351287241e+00
0.006283185307180,1.203279023088507e-01,3.445157754869808e+00,1.294348683965345e-01,3.443580388529583e+00
0.009424777960769,1.134340750017793e-01,3.437073353651649e+00,1.338845255397892e-01,3.433525992165558e+00
0.012566370614359,1.038278917548827e-01,3.425777590784508e+00,1.400842752558464e-01,3.419475460161984e+00
0.015707963267949,9.155431777976016e-02,3.411292806622410e+00,1.480044815645705e-01,3.401454380879807e+00
0.018849555921539,7.667086644175673e-02,3.393647640990579e+00,1.576072325400561e-01,3.379495604162712e+00
0.021991148575129,5.924737607421039e-02,3.372876970672555e+00,1.688464832439645e-01,3.353639203997699e+00
0.025132741228718,3.936573842116351e-02,3.349021833120901e+00,1.816682296719109e-01,3.323932432622937e+00
0.028274333882308,1.711957944342616e-02,3.322129336462488e+00,1.960107132637722e-01,3.290429665932030e+00
0.031415926535898,-7.386106640151793e-03,3.292252555886472e+00,2.118046554455351e-01,3.253192340001350e+00
0.034557519189488,-3.403536907132877e-02,3.259450416516489e+00,2.289735215895800e-01,3.212288878540788e+00
0.037699111843078,-6.270175688949266e-02,3.223787562888616e+00,2.474338136977688e-01,3.167794611049486e+00
0.040840704496667,-9.324881861065874e-02,3.185334215173216e+00,2.670953910299977e-01,3.119791681435293e+00
0.043982297150257,-1.255306438363136e-01,3.144166012299634e+00,2.878618178190427e-01,3.068368946840222e+00
0.047123889803847,-1.593924452435926e-01,3.100363842164567e+00,3.096307371301062e-01,3.013621866398040e+00
0.050265482457437,-1.946711792740005e-01,3.054013659126271e+00,3.322942698424063e-01,2.955652379634379e+00
0.053407075111026,-2.311962037019115e-01,3.005206289012452e+00,3.557394376477225e-01,2.894568774210414e+00
0.056548667764616,-2.687899701298103e-01,2.954037221894787e+00,3.798486088793954e-01,2.830485542700624e+00
0.059690260418206,-3.072687493237615e-01,2.900606392911414e+00,4.044999659039259e-01,2.763523228090289e+00
0.062831853071796,-3.464433871704638e-01,2.845017951446094e+00,4.295679927263981e-01,2.693808257673271e+00
0.065973445725386,-3.861200889061117e-01,2.787380019005482e+00,4.549239813803102e-01,2.621472765032675e+00
