theta,real(S11),imag(S11),real(S22),imag(S22)
0.000000000000000,-3.152693242456744e-01,5.541661673519402e-01,-3.152693242003359e-01,5.541661673717277e-01
0.003141592653590,-3.152530312202835e-01,5.541755579540185e-01,-3.152387792515778e-01,5.541774070072857e-01
0.006283185307180,-3.152041600199385e-01,5.542037184833060e-01,-3.151471547472807e-01,5.542111140598470e-01
0.009424777960769,-3.151227342692285e-01,5.542506151117563e-01,-3.149944817117804e-01,5.542672529699066e-01
0.012566370614359,-3.150087933328458e-01,5.543161914685795e-01,-3.147808118469962e-01,5.543457644810282e-01
0.015707963267949,-3.148623923011354e-01,5.544003686541876e-01,-3.145062175244624e-01,5.544465656539672e-01
0.018849555921539,-3.146836019698643e-01,5.545030452597339e-01,-3.141707917741493e-01,5.545695498864617e-01
0.021991148575129,-3.144725088141957e-01,5.546240973922523e-01,-3.137746482700733e-01,5.547145869386995e-01
0.025132741228718,-3.142292149568608e-01,5.547633787054320e-01,-3.133179213126709e-01,5.548815229644850e-01
0.028274333882308,-3.139538381305098e-01,5.549207204360399e-01,-3.128007658078966e-01,5.550701805481437e-01
0.031415926535898,-3.136465116342338e-01,5.550959314460209e-01,-3.122233572430452e-01,5.552803587471742e-01
0.034557519189488,-3.133073842842400e-01,5.552887982703086e-01,-3.115858916592407e-01,5.555118331406960e-01
0.037699111843078,-3.129366203586580e-01,5.554990851703855e-01,-3.108885856205703e-01,5.557643558837275e-01
0.040840704496667,-3.125343995364609e-01,5.557265341936343e-01,-3.101316761798125e-01,5.560376557673448e-01
0.043982297150257,-3.121009168304703e-01,5.559708652385075e-01,-3.093154208407192e-01,5.563314382847483e-01
0.047123889803847,-3.116363825144345e-01,5.562317761255953e-01,-3.084400975168080e-01,5.566453857033160e-01
0.050265482457437,-3.111410220441371e-01,5.565089426746170e-01,-3.075060044865938e-01,5.569791571426869e-01
0.053407075111026,-3.106150759725219e-01,5.568020187873981e-01,-3.065134603452253e-01,5.573323886589214e-01
0.056548667764616,-3.100587998587848e-01,5.571106365369090e-01,-3.054628039524371e-01,5.577046933348394e-01
0.059690260418206,-3.094724641714300e-01,5.574344062624043e-01,-3.043543943767875e-01,5.580956613765612e-01
0.062831853071796,-3.088563541852270e-01,5.577729166707530e-01,-3.031886108360772e-01,5.585048602163603e-01
0.065973445725386,-3.082107698720495e-01,5.581257349440186e-01,-3.019658526338987e-01,5.589318346218825e-01
0.069115038378975,-3.075360257855582e-01,5.584924068533567e-01,-3.006865390922314e-01,5.593761068118197e-01
0.072256631032565,-3.068324509396894e-01,5.588724568793341e-01,-2.993511094800063e-01,5.598371765781234e-01
0.075398223686155,-3.061003886809045e-01,5.592653883387224e-01,-2.979600229375510e-01,5.603145214148424e-01
0.078539816339745,-3.053401965541710e-01,5.596706835178626e-01,-2.965137583968337e-01,5.608075966536726e-01
0.081681408993335,-3.045522461626236e-01,5.600878038126981e-01,-2.950128144974118e-01,5.613158356063294e-01
0.084823001646924,-3.037369230208711e-01,5.605161898755409e-01,-2.934577094979903e-01,5.618386497138101e-01
0.087964594300514,-3.028946264019074e-01,5.609552617686931e-01,-2.918489811835072e-01,5.623754287026812e-01
0.091106186954104,-3.020257691775701e-01,5.614044191250016e-01,-2.901871867676183e-01,5.629255407484695e-01
0.094247779607694,-3.011307776525231e-01,5.618630413154501e-01,-2.884729027905065e-01,5.634883326462747e-01
0.097389372261284,-3.002100913917105e-01,5.623304876238860e-01,-2.867067250119043e-01,5.640631299887077e-01
0.100530964914873,-2.992641630412250e-01,5.628060974289956e-01,-2.848892682991990e-01,5.646492373512727e-01
0.103672557568463,-2.982934581425735e-01,5.632891903936170e-01,-2.830211665105462e-01,5.652459384852968e-01
0.106814150222053,-2.972984549402695e-01,5.637790666615166e-01,-2.811030723728470e-01,5.658524965185363e-01
0.109955742875643,-2.962796441827324e-01,5.642750070617173e-01,-2.791356573544985e-01,5.664681541635608e-01
0.113097335529233,-2.952375289164263e-01,5.647762733205137e-01,-2.771196115327786e-01,5.670921339340604e-01
0.116238928182822,-2.941726242732202e-01,5.652821082812620e-01,-2.750556434557651e-01,5.677236383691651e-01
0.119380520836412,-2.930854572509089e-01,5.657917361320769e-01,-2.729444799986552e-01,5.683618502659333e-01
0.122522113490002,-2.919765664868655e-01,5.663043626415407e-01,-2.707868662143696e-01,5.690059329201071e-01
0.125663706143592,-2.908465020247802e-01,5.668191754025466e-01,-2.685835651783142e-01,5.696550303752812e-01
0.128805298797182,-2.896958250744504e-01,5.673353440843798e-01,-2.663353578271754e-01,5.703082676805885e-01
0.131946891450771,-2.885251077645831e-01,5.678520206931769e-01,-2.640430427916221e-01,5.709647511570620e-01
0.135088484104361,-2.873349328885783e-01,5.683683398408468e-01,-2.617074362227901e-01,5.716235686727652e-01
0.138230076757951,-2.861258936432595e-01,5.688834190226110e-01,-2.593293716124160e-01,5.722837899268483e-01
0.141371669411541,-2.848985933605113e-01,5.693963589032457e-01,-2.569096996064909e-01,5.729444667426440e-01
0.144513262065130,-2.836536452318145e-01,5.699062436121611e-01,-2.544492878123127e-01,5.736046333699318e-01
0.147654854718720,-2.823916720256396e-01,5.704121410474299e-01,-2.519490205988070e-01,5.742633067965033e-01
0.150796447372310,-2.811133057976694e-01,5.709131031888829e-01,-2.494097988899685e-01,5.749194870691563e-01
0.153938040025900,-2.798191875938539e-01,5.714081664203782e-01,-2.468325399513266e-01,5.755721576242337e-01
0.157079632679490,-2.785099671462541e-01,5.718963518613759e-01,-2.442181771692740e-01,5.762202856278521e-01
0.160221225333079,-2.771863025616789e-01,5.723766657079014e-01,-2.415676598231556e-01,5.768628223259186e-01
0.163362817986669,-2.758488600030989e-01,5.728480995830422e-01,-2.388819528499706e-01,5.774987034040835e-01
0.166504410640259,-2.744983133638313e-01,5.733096308970522e-01,-2.361620366015800e-01,5.781268493577286e-01
0.169646003293849,-2.731353439344905e-01,5.737602232172023e-01,-2.334089065942756e-01,5.787461658721272e-01
0.172787595947439,-2.717606400627196e-01,5.741988266474494e-01,-2.306235732506065e-01,5.793555442128733e-01
0.175929188601028,-2.703748968056879e-01,5.746243782180569e-01,-2.278070616333198e-01,5.799538616267127e-01
0.179070781254618,-2.689788155753903e-01,5.750358022852308e-01,-2.249604111713244e-01,5.805399817528676e-01
0.182212373908208,-2.675731037767448e-01,5.754320109408968e-01,-2.220846753775257e-01,5.811127550449771e-01
0.185353966561798,-2.661584744385235e-01,5.758119044326858e-01,-2.191809215584490e-01,5.816710192037440e-01
0.188495559215388,-2.647356458371356e-01,5.761743715942352e-01,-2.162502305155144e-01,5.822135996204032e-01
0.191637151868977,-2.633053411133033e-01,5.765182902858673e-01,-2.132936962378724e-01,5.827393098310842e-01
0.194778744522567,-2.618682878816592e-01,5.768425278457449e-01,-2.103124255866789e-01,5.832469519821871e-01
0.197920337176157,-2.604252178333243e-01,5.771459415515574e-01,-2.073075379707193e-01,5.837353173068287e-01
0.201061929829747,-2.589768663314995e-01,5.774273790928279e-01,-2.042801650132727e-01,5.842031866124673e-01
0.204203522483337,-2.575239720001505e-01,5.776856790538845e-01,-2.012314502101339e-01,5.846493307797581e-01
0.207345115136926,-2.560672763058279e-01,5.779196714075651e-01,-1.981625485786816e-01,5.850725112727284e-01
0.210486707790516,-2.546075231327175e-01,5.781281780197081e-01,-1.950746262979389e-01,5.854714806603201e-01
0.213628300444106,-2.531454583509781e-01,5.783100131644682e-01,-1.919688603395051e-01,5.858449831493734e-01
0.216769893097696,-2.516818293784721e-01,5.784639840504971e-01,-1.888464380893217e-01,5.861917551290855e-01
0.219911485751285,-2.502173847359715e-01,5.785888913580326e-01,-1.857085569601732e-01,5.865105257270009e-01
0.223053078404875,-2.487528735959472e-01,5.786835297869043e-01,-1.825564239948703e-01,5.868000173765695e-01
0.226194671058465,-2.472890453250505e-01,5.787466886154857e-01,-1.793912554600590e-01,5.870589463962858e-01
0.229336263712055,-2.458266490204092e-01,5.787771522705982e-01,-1.762142764305900e-01,5.872860235804548e-01
0.232477856365645,-2.443664330398597e-01,5.787737009083666e-01,-1.730267203644200e-01,5.874799548015708e-01
0.235619449019234,-2.429091445262597e-01,5.787351110060254e-01,-1.698298286679852e-01,5.876394416243350e-01
0.238761041672824,-2.414555289260221e-01,5.786601559646530e-01,-1.666248502520339e-01,5.877631819312888e-01
0.241902634326414,-2.400063295020250e-01,5.785476067228140e-01,-1.634130410778762e-01,5.878498705600622e-01
0.245044226980004,-2.385622868410670e-01,5.783962323810734e-01,-1.601956636940476e-01,5.878981999521992e-01
0.248185819633594,-2.371241383560368e-01,5.782048008373418e-01,-1.569739867633655e-01,5.879068608135386e-01
0.251327412287183,-2.356926177829828e-01,5.779720794329914e-01,-1.537492845803858e-01,5.878745427860942e-01
0.254469004940773,-2.342684546732799e-01,5.776968356096849e-01,-1.505228365792642e-01,5.877999351313825e-01
0.257610597594363,-2.328523738810900e-01,5.773778375768409e-01,-1.472959268320305e-01,5.876817274251336e-01
0.260752190247953,-2.314450950463400e-01,5.770138549896483e-01,-1.440698435373178e-01,5.875186102633025e-01
0.263893782901543,-2.300473320734349e-01,5.766036596375328e-01,-1.408458784995652e-01,5.873092759792921e-01
0.267035375555132,-2.286597926059460e-01,5.761460261429620e-01,-1.376253265987486e-01,5.870524193722787e-01
0.270176968208722,-2.272831774975180e-01,5.756397326704884e-01,-1.344094852506848e-01,5.867467384465449e-01
0.273318560862312,-2.259181802792527e-01,5.750835616458656e-01,-1.311996538579840e-01,5.863909351616652e-01
0.276460153515902,-2.245654866238400e-01,5.744763004851154e-01,-1.279971332517185e-01,5.859837161934160e-01
0.279601746169492,-2.232257738067108e-01,5.738167423333873e-01,-1.248032251238904e-01,5.855237937052707e-01
0.282743338823081,-2.218997101645085e-01,5.731036868134223e-01,-1.216192314508085e-01,5.850098861302749e-01
0.285884931476671,-2.205879545511744e-01,5.723359407834544e-01,-1.184464539074651e-01,5.844407189631576e-01
0.289026524130261,-2.192911557919658e-01,5.715123191043430e-01,-1.152861932730450e-01,5.838150255624566e-01
0.292168116783851,-2.180099521357273e-01,5.706316454157204e-01,-1.121397488276939e-01,5.831315479624545e-01
