theta,real(S11),imag(S11),real(S22),imag(S22)
0.000000000000000,-2.484205023463069e+00,9.445612402813712e+00,-2.484205115700397e+00,9.445612662503853e+00
0.003141592653590,-2.483835212322181e+00,9.440285206154380e+00,-2.483863650207744e+00,9.440299688622328e+00
0.006283185307180,-2.482724772118125e+00,9.424314002678619e+00,-2.482838171171752e+00,9.424371262036804e+00
0.009424777960769,-2.480870688734401e+00,9.397729927050801e+00,-2.481125437293771e+00,9.397858842279737e+00
0.012566370614359,-2.478267959375409e+00,9.360584787637340e+00,-2.478720067633755e+00,9.360814776494095e+00
0.015707963267949,-2.474909623568463e+00,9.312950942634435e+00,-2.475614573350736e+00,9.313312171569809e+00
0.018849555921539,-2.470786806375645e+00,9.254921127123255e+00,-2.471799401948087e+00,9.255444715639390e+00
0.021991148575129,-2.465888773625646e+00,9.186608231529950e+00,-2.467262993833212e+00,9.187326449438201e+00
0.025132741228718,-2.460202998922536e+00,9.108145032098202e+00,-2.461991850947959e+00,9.109091488172851e+00
0.028274333882308,-2.453715242136598e+00,9.019683874112960e+00,-2.455970617174126e+00,9.020893694680021e+00
0.031415926535898,-2.446409639032225e+00,8.921396308748578e+00,-2.449182170168032e+00,8.922906304799691e+00
0.034557519189488,-2.438268801637984e+00,8.813472684532769e+00,-2.441607724228063e+00,8.815321506012447e+00
0.037699111843078,-2.429273928917075e+00,8.696121694549721e+00,-2.433226943751992e+00,8.698349970529094e+00
0.040840704496667,-2.419404927250569e+00,8.569569880618564e+00,-2.424018066794755e+00,8.572220344140559e+00
0.043982297150257,-2.408640540202116e+00,8.434061095803250e+00,-2.413958038193396e+00,8.437178692262098e+00
0.047123889803847,-2.396958486992131e+00,8.289855926723442e+00,-2.403022651684911e+00,8.293487904725060e+00
0.050265482457437,-2.384335609069747e+00,8.137231077237765e+00,-2.391186700402612e+00,8.141427060977291e+00
0.053407075111026,-2.370748024135376e+00,7.976478715179167e+00,-2.378424135100874e+00,7.981290757466084e+00
0.056548667764616,-2.356171286932502e+00,7.807905783916095e+00,-2.364708229423423e+00,7.813388399076950e+00
0.059690260418206,-2.340580556097578e+00,7.631833280608591e+00,-2.350011751500183e+00,7.638043456600405e+00
0.062831853071796,-2.323950766327938e+00,7.448595503109504e+00,-2.334307141128236e+00,7.455592692284388e+00
0.065973445725386,-2.306256805104665e+00,7.258539267548319e+00,-2.317566691768947e+00,7.266385355620042e+00
0.069115038378975,-2.287473693184624e+00,7.062023098702321e+00,-2.299762736570094e+00,7.070782351578786e+00
0.072256631032565,-2.267576768059166e+00,6.859416395334662e+00,-2.280867837604398e+00,6.869155383595564e+00
0.075398223686155,-2.246541869561233e+00,6.651098572733686e+00,-2.260854977499725e+00,6.661886073649616e+00
0.078539816339745,-2.224345526792493e+00,6.437458184747658e+00,-2.239697752625144e+00,6.449365061854996e+00
0.081681408993335,-2.200965145533600e+00,6.218892027653371e+00,-2.217370566988156e+00,6.231991088018087e+00
0.084823001646924,-2.176379195297069e+00,5.995804228239174e+00,-2.193848825993815e+00,6.010170057661275e+00
0.087964594300514,-2.150567395181501e+00,5.768605318518026e+00,-2.169109129215189e+00,5.784314095046580e+00
0.091106186954104,-2.123510897688476e+00,5.537711299507706e+00,-2.143129461326329e+00,5.554840585753473e+00
0.094247779607694,-2.095192469670271e+00,5.303542696540829e+00,-2.115889380354979e+00,5.322171211388975e+00
0.097389372261284,-2.065596669586239e+00,5.066523608575570e+00,-2.087370202421280e+00,5.086730979014193e+00
0.100530964914873,-2.034710020258745e+00,4.827080753980839e+00,-2.057555182140811e+00,4.848947247871646e+00
0.103672557568463,-2.002521176336750e+00,4.585642515273369e+00,-2.026429687886856e+00,4.609248755998169e+00
0.106814150222053,-1.969021085694499e+00,4.342637985267282e+00,-1.993981371125248e+00,4.368064649287614e+00
0.109955742875643,-1.934203144016547e+00,4.098496017085083e+00,-1.960200329058160e+00,4.125823515551715e+00
0.113097335529233,-1.898063341845928e+00,3.853644280452025e+00,-1.925079259837999e+00,3.882952426095777e+00
0.116238928182822,-1.860600403402240e+00,3.608508326666460e+00,-1.888613609641693e+00,3.639875987291516e+00
0.119380520836412,-1.821815916508043e+00,3.363510664600874e+00,-1.850801710926556e+00,3.397015404585669e+00
0.122522113490002,-1.781714452996810e+00,3.119069850043088e+00,-1.811644911223004e+00,3.154787561332142e+00
0.125663706143592,-1.740303679013547e+00,2.875599590638209e+00,-1.771147691856522e+00,2.913604114779943e+00
0.128805298797182,-1.697594454658298e+00,2.633507868632518e+00,-1.729317776029732e+00,2.673870611483326e+00
0.131946891450771,-1.653600922465476e+00,2.393196083560098e+00,-1.686166225737430e+00,2.435985624333038e+00
0.135088484104361,-1.608340584255566e+00,2.155058216941760e+00,-1.641707527030513e+00,2.200339913329126e+00
0.138230076757951,-1.561834365942155e+00,1.919480020992936e+00,-1.595959663190492e+00,1.967315612135366e+00
0.141371669411541,-1.514106669924314e+00,1.686838233256315e+00,-1.548944175422894e+00,1.737285442366717e+00
0.144513262065130,-1.465185414744408e+00,1.457499818991811e+00,-1.500686210727431e+00,1.510611957470094e+00
0.147654854718720,-1.415102061740872e+00,1.231821243065521e+00,-1.451214556651852e+00,1.287646817959766e+00
0.150796447372310,-1.363891628477429e+00,1.010147772985482e+00,-1.400561662688065e+00,1.068730099666687e+00
0.153938040025900,-1.311592688782842e+00,7.928128146358036e-01,-1.348763648121380e+00,8.541896365565270e-01
0.157079632679490,-1.258247359287432e+00,5.801372821567177e-01,-1.295860296195771e+00,6.443403995588571e-01
0.160221225333079,-1.203901272396859e+00,3.724290033145347e-01,-1.241895034512139e+00,4.394839127381064e-01
0.163362817986669,-1.148603535696482e+00,1.699821615968256e-01,-1.186914901629382e+00,2.399077080199512e-01
0.166504410640259,-1.092406677833793e+00,-2.692322384273091e-02,-1.130970499892312e+00,4.588481956773411e-02
0.169646003293849,-1.035366580978943e+00,-2.180217793789073e-01,-1.074115934563115e+00,-1.423266812181182e-01
0.172787595947439,-9.775424000171284e-01,-4.030632183525326e-01,-1.016408739387043e+00,-3.244841092272044e-01
0.175929188601028,-9.189964686778332e-01,-5.818127419723306e-01,-9.579097887745738e-01,-5.003605469676439e-01
0.179070781254618,-8.597941928579749e-01,-7.540513990195117e-01,-8.986831968347427e-01,-6.697451830957203e-01
0.182212373908208,-8.000039314455624e-01,-9.195764038131933e-01,-8.387962035444392e-01,-8.324436076733258e-01
0.185353966561798,-7.396968649998272e-01,-1.078201412013658e+00,-7.783190483883862e-01,-9.882780638058201e-01
0.188495559215388,-6.789468526908741e-01,-1.229756753960192e+00,-7.173248318523454e-01,-1.137087655439419e+00
0.191637151868977,-6.178302779479569e-01,-1.374089625359178e+00,-6.558893651989270e-01,-1.278728511222571e+00
0.194778744522567,-5.564258833089891e-01,-1.511064235257475e+00,-5.940910089997690e-01,-1.413073904461169e+00
0.197920337176157,-4.948145950063660e-01,-1.640561911352383e+00,-5.320105009413132e-01,-1.540014329319423e+00
0.201061929829747,-4.330793378631513e-01,-1.762481162807879e+00,-4.697307734614549e-01,-1.659457533541812e+00
0.204203522483337,-3.713048411119614e-01,-1.876737700859067e+00,-4.073367618137665e-01,-1.771328508088613e+00
0.207345115136926,-3.095774357829293e-01,-1.983264417601595e+00,-3.449152031913089e-01,-1.875569434196767e+00
0.210486707790516,-2.479848443403561e-01,-2.082011323471526e+00,-2.825544275765801e-01,-1.972139588490327e+00
0.213628300444106,-1.866159632764783e-01,-2.172945444029969e+00,-2.203441410143935e-01,-2.061015206877093e+00
0.216769893097696,-1.255606393983820e-01,-2.256050676770632e+00,-1.583752020335480e-01,-2.142189308074713e+00
0.219911485751285,-6.490944056744415e-02,-2.331327608770658e+00,-9.673939196804918e-02,-2.215671477714173e+00
0.223053078404875,-4.753421671994410e-03,-2.398793296102697e+00,-3.552917995158139e-02,-2.281487614068018e+00
0.226194671058465,5.481611336834931e-02,-2.458481006020514e+00,2.516251662165637e-02,-2.339679636546355e+00
0.229336263712055,1.137078527534252e-01,-2.510439923020892e+00,8.524257536010650e-02,-2.390305158194896e+00
0.232477856365645,1.718307202833121e-01,-2.554734819970085e+00,1.446179150387998e-01,-2.433437123515182e+00
0.235619449019234,2.290941203359814e-01,-2.591445695565351e+00,2.031957438309376e-01,-2.469163413008940e+00
0.238761041672824,2.854081835027737e-01,-2.620667379478076e+00,2.608838087662541e-01,-2.497586415923831e+00
0.241902634326414,3.406840120413712e-01,-2.642509106598117e+00,3.175906455721282e-01,-2.518822572749578e+00
0.245044226980004,3.948339243061398e-01,-2.657094061864983e+00,3.732258280517375e-01,-2.533001889077548e+00
0.248185819633594,4.477716973208486e-01,-2.664558897234508e+00,4.277002161567843e-01,-2.540267422497513e+00
0.251327412287183,4.994128066654120e-01,-2.665053222385403e+00,4.809262019170267e-01,-2.540774744258182e+00
0.254469004940773,5.496746628592758e-01,-2.658739070822170e+00,5.328179523979669e-01,-2.534691377466724e+00
0.257610597594363,5.984768434373948e-01,-2.645790343076205e+00,5.832916488694435e-01,-2.522196213644052e+00
0.260752190247953,6.457413199310116e-01,-2.626392228747738e+00,6.322657213822811e-01,-2.503478909489033e+00
0.263893782901543,6.913926789849731e-01,-2.600740609165693e+00,6.796610779678534e-01,-2.478739265734515e+00
0.267035375555132,7.353583368652873e-01,-2.569041442472039e+00,7.254013276955343e-01,-2.448186590002299e+00
0.270176968208722,7.775687466353817e-01,-2.531510132960617e+00,7.694129968460455e-01,-2.412039045582011e+00
