theta,real(S11),imag(S11),real(S22),imag(S22)
0.000000000000000,-6.830971462240093e-01,3.599782108400500e+00,-6.830971474944074e-01,3.599782114100663e+00
0.003141592653590,-6.826626495938489e-01,3.598198734862849e+00,-6.824212941283571e-01,3.598277458398868e+00
0.006283185307180,-6.813599581246750e-01,3.593450954850354e+00,-6.803952877640693e-01,3.593765488763256e+00
0.009424777960769,-6.791914662711078e-01,3.585545787700926e+00,-6.770237869038365e-01,3.586252196109963e+00
0.012566370614359,-6.761611620900261e-01,3.574494924092796e+00,-6.723145467197057e-01,3.575747560314686e+00
0.015707963267949,-6.722746231790511e-01,3.560314713695255e+00,-6.662784055540197e-01,3.562265542712161e+00
0.018849555921539,-6.675390109696799e-01,3.543026147835807e+00,-6.589292660164235e-01,3.545824075547768e+00
0.021991148575129,-6.619630633548608e-01,3.522654837141345e+00,-6.502840706742385e-01,3.526445048334935e+00
0.025132741228718,-6.555570856248694e-01,3.499230984098331e+00,-6.403627723321040e-01,3.504154291058039e+00
0.028274333882308,-6.483329396799391e-01,3.472789350465684e+00,-6.291882988962918e-01,3.478981554147905e+00
0.031415926535898,-6.403040314833573e-01,3.443369219465482e+00,-6.167865128197386e-01,3.450960485146650e+00
0.034557519189488,-6.314852967131513e-01,3.411014352664141e+00,-6.031861651231540e-01,3.420128601964520e+00
0.037699111843078,-6.218931845665524e-01,3.375772941450598e+00,-5.884188439892097e-01,3.386527262623079e+00
0.040840704496667,-6.115456396665451e-01,3.337697553007904e+00,-5.725189179271378e-01,3.350201631366975e+00
0.043982297150257,-6.004620820162462e-01,3.296845070669044e+00,-5.555234735072971e-01,3.311200641018151e+00
0.047123889803847,-5.886633849433275e-01,3.253276628542368e+00,-5.374722476674590e-01,3.269576951438411e+00
0.050265482457437,-5.761718509732029e-01,3.207057540285995e+00,-5.184075545948688e-01,3.225386903957100e+00
0.053407075111026,-5.630111855674862e-01,3.158257221909156e+00,-4.983742071922448e-01,3.178690471615899e+00
